sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,has_lift,is_exterior,has_parking,energy_certificate,house_type
135.0,3,2,1,280000,0,0,1,0,0,4
194.0,4,2,1,420000,0,1,1,0,3,0
80.0,3,1,1,199000,0,1,1,0,0,0
80.0,2,2,1,265000,0,1,1,0,4,0
82.0,3,1,1,269000,0,1,1,0,3,0
140.0,4,2,1,440000,0,1,1,0,0,0
87.0,2,1,1,179000,0,0,1,0,2,0
55.0,2,1,1,94000,1,0,1,0,2,0
60.0,2,1,1,122000,1,1,1,0,0,0
63.0,2,1,1,134000,0,0,1,0,3,0
86.0,3,1,1,129000,0,0,1,0,0,0
78.0,4,1,1,155000,0,0,1,0,4,0
83.0,3,1,1,239900,0,1,1,0,0,0
75.0,2,1,1,238000,0,1,1,0,0,0
52.0,2,1,1,129000,0,1,1,0,3,0
97.0,3,1,1,188000,0,1,1,0,4,0
64.0,2,1,1,220000,0,1,0,0,6,0
65.0,2,1,1,130000,0,0,1,0,0,0
102.0,3,2,1,265000,0,1,1,0,4,0
66.0,2,1,1,207000,0,1,1,0,4,0
70.0,3,1,1,156000,0,0,1,0,0,0
55.0,3,1,1,169000,0,0,1,0,3,0
77.0,3,1,1,215000,1,1,1,0,3,0
1400.1623376623377,5,5,4,3450000,0,0,1,1,0,1
300.0,5,4,3,1450000,0,0,1,0,0,1
443.0,4,5,3,1680000,0,0,1,1,7,1
99.0,2,2,1,545000,0,1,1,1,0,0
602.0,6,3,2,1296000,1,0,1,1,0,3
840.0,8,8,1,3300000,0,0,1,1,0,1
274.0,5,3,1,1150000,1,1,1,1,0,0
166.0,3,2,1,679000,0,1,1,1,3,4
413.0,6,4,4,1199000,0,0,1,1,0,1
204.0,3,3,1,945000,0,1,0,1,0,0
177.0,3,3,1,857000,0,1,0,1,0,0
1200.0,7,8,4,2850000,0,0,1,1,6,1
300.0,4,3,3,890000,0,0,1,1,0,1
844.0,6,7,2,2750000,0,0,1,1,0,1
300.0,5,5,1,1300000,0,1,1,1,0,4
365.0,3,4,3,1300000,0,0,1,1,3,1
155.0,4,4,1,930000,0,1,1,1,0,0
200.0,5,4,1,990000,0,1,1,1,0,0
743.0,5,7,3,2172000,0,0,1,1,3,1
312.0,6,5,4,1145000,0,0,1,1,0,1
185.0,4,4,1,880000,0,1,1,1,0,0
1300.0,8,9,4,3900000,0,0,1,1,0,1
583.0,5,7,4,1650000,0,0,1,1,0,1
200.0,5,4,1,975000,0,1,1,1,0,0
95.0,2,2,1,439000,0,1,1,1,3,4
500.0,6,8,4,1400000,0,0,1,1,0,1
720.0,8,7,4,2250000,0,0,1,1,0,1
160.0,4,3,1,445000,0,1,1,0,4,0
500.0,7,4,2,1700000,0,0,1,1,0,1
177.0,3,2,1,857000,0,1,0,1,4,0
204.0,3,2,1,945000,0,1,0,1,4,0
635.0,6,8,4,1900000,0,0,1,1,0,1
362.0,5,4,2,1190000,0,1,1,1,3,3
300.0,5,5,4,1470000,0,0,1,1,0,1
410.0,6,4,3,850000,0,0,1,0,6,1
1000.0,6,7,2,3400000,0,0,1,1,6,1
205.0,3,4,1,1200000,0,1,1,0,0,0
240.0,4,4,1,1200000,0,1,1,1,6,4
182.0,4,2,1,852000,0,1,1,1,4,0
85.0,4,2,1,418000,0,1,0,0,4,0
207.0,6,4,1,965000,0,1,1,1,0,0
200.0,3,3,1,1350000,0,1,1,0,4,0
166.0,4,3,1,635000,1,1,1,1,0,0
182.0,3,3,1,890000,0,1,1,1,3,4
90.0,2,1,1,290000,1,1,0,0,3,0
509.0,7,4,1,1975000,0,1,1,1,0,0
150.0,3,3,1,890000,0,1,1,1,0,0
433.0,5,5,1,1200000,0,1,1,1,0,0
1000.0,7,6,3,3200000,0,0,1,1,3,1
225.0,5,4,1,960000,0,1,1,0,3,0
359.0,6,4,4,1390000,0,0,1,1,0,1
600.0,6,5,3,2100000,0,0,1,0,0,1
900.0,5,6,4,2500000,0,0,1,1,0,1
99.0,2,2,1,545000,0,1,1,1,3,0
700.0,6,7,4,1680000,0,0,1,1,0,1
166.0,4,3,1,635000,1,1,1,1,0,0
100.0,3,1,1,500000,1,1,1,0,0,0
302.0,5,5,4,795000,1,0,1,1,0,1
448.0,5,5,4,1080000,0,0,1,1,0,1
153.0,2,3,1,570000,0,1,1,1,4,0
643.0,6,8,3,1900000,0,0,1,1,3,1
310.0,5,4,2,1340000,0,1,1,1,0,3
604.0,5,7,1,2250000,0,1,1,1,0,0
90.0,2,1,1,350000,1,1,0,0,0,0
300.0,5,5,2,1780000,0,0,1,1,0,1
350.0,6,6,4,1390000,0,0,1,1,3,1
360.0,5,5,2,1590000,0,0,1,1,3,1
280.0,8,4,3,960000,0,0,1,1,0,1
918.0,6,6,2,2000000,1,0,1,1,0,1
220.0,5,5,1,750000,0,1,1,1,0,0
1000.0,4,5,2,3750000,0,0,1,1,0,1
800.0,4,4,2,1350000,1,0,1,1,0,1
835.0,8,8,3,2490000,0,0,1,1,0,1
585.0,6,5,4,1700000,0,0,1,1,0,1
750.0,6,8,3,4000000,0,0,1,1,0,1
740.0,5,4,4,2550000,0,0,1,0,0,1
900.0,8,6,4,1750000,1,0,1,1,0,1
159.0,4,3,1,850000,0,1,1,1,0,0
255.0,5,3,2,875000,1,0,1,0,0,1
226.0,3,3,1,890000,0,1,1,1,0,4
202.0,5,2,1,890000,1,1,1,1,4,0
855.0,5,8,2,2404800,0,0,1,0,0,1
128.0,3,2,1,685000,0,1,1,0,3,0
163.0,4,2,1,633000,1,1,1,0,0,0
206.0,3,3,1,753000,0,1,1,1,3,0
443.0,4,5,3,1680000,0,0,1,1,3,1
357.0,5,5,2,1300000,0,1,1,1,0,3
400.0,5,6,4,1350000,0,0,1,1,0,1
422.0,5,5,4,1680000,0,0,1,1,0,1
264.0,5,2,1,1650000,0,1,1,1,0,0
700.0,6,5,4,1680000,1,0,1,1,0,1
835.0,7,7,2,2490000,0,0,1,0,0,1
319.0,4,6,2,1370000,0,1,1,0,0,3
1199.791340636411,8,10,3,2300000,0,0,1,1,0,1
32.0,1,1,1,169000,0,1,1,0,0,0
236.0,4,3,1,870000,0,1,1,1,4,4
270.0,3,5,4,1450000,0,0,1,1,0,1
158.0,3,2,1,650000,0,1,1,0,0,0
215.0,4,2,1,799000,0,1,1,0,0,0
370.0,4,5,3,1680000,0,0,1,1,6,1
660.0,6,6,3,1900000,0,0,1,1,0,1
1000.0,7,8,3,2500000,1,0,1,1,0,1
900.0,8,7,4,1750000,0,0,1,1,0,1
350.0,6,5,4,1290000,0,0,1,1,0,1
300.0,4,4,4,998000,0,0,1,1,0,1
125.0,2,2,1,550000,0,1,1,0,0,0
990.0,7,7,3,1750000,1,0,1,1,3,1
214.0,3,3,1,1100000,0,1,1,0,0,0
160.0,3,3,1,650000,0,1,1,0,4,0
360.0,5,4,1,1150000,0,1,1,1,0,0
214.0,3,2,1,1275000,0,1,1,1,0,0
825.0,7,6,3,2550000,0,0,1,1,7,1
106.0,2,1,1,430000,1,1,1,0,0,0
51.0,1,1,1,450000,0,1,1,0,0,0
74.0,3,1,1,290000,0,1,1,0,0,0
370.0,5,5,4,1090000,0,0,1,1,0,1
82.0,2,1,1,448000,0,1,1,1,0,0
219.0,4,3,1,950000,0,1,1,0,3,0
245.0,5,3,2,1575000,1,0,1,1,3,1
111.0,3,2,1,630000,0,1,1,0,3,0
224.0,3,3,4,1000000,0,0,1,0,3,1
335.0,5,4,4,950000,0,0,1,1,3,1
362.0,5,3,4,1225000,1,0,1,1,3,1
1200.0,7,6,3,2850000,0,0,1,1,3,1
1244.7097124253935,7,8,4,2294000,0,0,1,0,0,1
175.0,3,3,1,2279700,0,1,1,1,0,4
151.0,4,2,1,755000,1,1,1,0,3,0
246.0,3,5,3,775000,0,0,1,0,3,1
1307.8000934142924,16,10,4,2800000,0,0,1,1,3,1
640.0,9,9,4,2500000,0,0,1,1,3,1
155.0,4,4,1,955000,0,1,1,1,0,0
232.0,3,4,1,975000,0,1,1,1,3,4
405.0,3,3,3,1650000,0,0,1,1,5,1
239.0,2,2,1,1879700,0,1,1,1,0,4
606.0,6,5,3,1500000,0,0,1,1,3,1
218.0,2,2,1,1019900,0,1,1,1,0,0
278.0,6,3,1,990000,1,1,1,0,0,0
116.0,3,2,1,575000,1,1,1,0,3,4
406.0,3,3,3,1400000,0,0,1,1,6,1
116.0,3,2,1,575000,1,1,1,0,1,4
66.0,2,1,1,225000,1,0,1,0,0,0
80.0,1,1,1,530000,1,1,1,0,0,0
234.0,3,3,1,890000,0,1,1,1,3,0
268.0,5,4,1,1490000,0,1,1,1,0,0
664.0,8,7,4,2200000,0,0,1,1,0,1
139.0,5,2,1,622000,1,1,0,0,0,0
218.0,4,4,1,1400000,0,1,1,0,0,0
2400.0,9,9,4,7800000,0,0,1,1,4,1
224.0,5,3,2,870000,0,0,1,1,0,1
980.0,5,6,2,2500000,0,0,1,1,0,1
246.0,3,2,2,775000,0,1,1,0,0,3
280.0,4,6,1,1560000,0,1,1,1,0,0
242.0,4,3,1,810000,0,1,1,1,6,0
224.0,5,4,1,1195000,0,1,1,1,0,0
78.0,1,1,1,439000,0,1,1,0,0,0
340.0,4,4,3,700000,0,0,1,0,0,1
208.0,4,2,1,930000,1,1,1,0,3,0
70.0,2,2,1,390000,0,1,0,0,3,0
215.0,4,3,1,799000,0,1,1,0,0,0
256.0,5,4,1,1350000,0,1,1,0,0,0
1387.2135102533173,7,8,4,2300000,0,0,1,0,4,1
96.0,2,2,1,410000,0,1,1,1,0,0
262.0,5,3,1,960000,0,1,1,1,0,0
242.0,4,4,4,990000,0,0,1,1,0,1
560.0,5,6,4,1750000,0,0,1,1,3,1
350.0,6,6,4,1390000,0,0,1,1,0,1
500.0,4,3,1,2300000,0,1,1,0,0,0
305.0,5,4,1,1350000,0,1,1,1,0,0
600.0,6,3,3,1500000,0,0,1,1,0,1
750.0,5,6,5,2500000,0,0,1,1,5,1
118.0,3,3,1,370000,1,1,1,1,3,0
208.0,3,3,2,890000,0,1,1,1,4,3
400.0,4,3,2,904800,0,0,1,0,0,3
268.0,5,4,1,1490000,0,1,1,1,0,0
143.0,3,2,1,630000,0,1,1,0,0,0
160.0,4,2,1,650000,1,1,1,0,5,0
204.0,3,3,1,1700000,0,1,1,1,0,0
280.0,3,3,1,1550000,0,1,1,1,0,4
217.0,3,3,1,1350000,0,1,1,1,0,0
100.0,3,2,1,265000,0,0,1,0,3,0
75.0,3,1,1,204000,0,1,1,0,2,0
100.0,2,2,1,545000,0,1,1,1,5,0
400.0,6,5,4,899000,0,0,1,1,0,1
442.0,6,5,4,1150000,0,0,1,1,4,1
86.0,2,1,1,290000,0,1,1,0,4,0
184.0,4,3,1,735000,1,1,1,1,0,0
1245.0474898236093,7,6,2,2752800,0,0,1,1,3,1
133.0,3,2,1,640000,0,1,1,1,0,0
102.0,3,1,1,270000,1,1,1,0,0,0
270.0,3,4,4,1350000,0,0,1,1,5,1
184.0,6,4,4,585000,0,0,1,1,4,1
204.0,3,3,3,580000,0,0,1,1,4,1
306.0,5,5,4,998000,0,0,1,0,5,1
129.0,3,1,1,630000,1,1,1,0,0,4
675.0,6,6,3,3950000,0,0,1,1,5,1
918.0,6,6,3,2000000,0,0,1,1,5,1
277.0,5,5,1,1350000,0,1,1,0,0,0
163.0,7,2,1,680000,0,1,1,0,0,0
400.0,5,6,2,1795000,0,0,1,1,0,1
400.0,5,6,2,1795000,0,0,1,1,0,1
102.0,3,1,3,890000,0,0,1,0,0,1
79.0,2,1,1,260000,1,1,1,0,0,0
425.0,3,3,4,1500000,0,0,1,1,5,1
262.0,5,3,1,960000,0,1,1,1,0,0
70.0,3,1,1,159900,0,0,1,0,0,0
160.0,4,3,1,449000,0,0,1,1,4,0
210.0,6,2,1,945000,0,1,1,1,1,0
91.0,3,2,1,349000,0,1,1,1,4,0
788.0,6,7,4,2300000,0,0,1,1,1,1
58.0,2,1,1,298500,1,1,0,0,2,0
200.0,5,3,1,830000,0,1,1,0,1,4
260.0,5,5,4,690000,0,0,1,1,6,1
737.0,6,6,3,2475000,0,0,1,1,0,1
116.0,3,2,1,575000,0,1,1,0,0,4
300.0,5,4,4,998000,0,0,1,1,3,1
463.0,4,5,4,1395000,0,0,1,1,5,1
64.0,3,1,1,174000,0,1,1,0,1,0
1386.8962219033956,7,9,4,2900000,0,0,1,1,0,1
598.0,6,7,4,2200000,0,0,1,1,5,1
920.0,9,7,4,1950000,0,0,1,1,0,1
83.0,2,1,1,247000,0,0,1,1,0,0
50.0,1,1,1,199900,0,1,1,0,0,0
71.0,3,2,1,265000,1,0,0,0,0,0
233.0,4,4,1,940000,0,1,1,1,4,0
387.0,8,7,4,599000,1,0,1,1,3,1
58.0,3,1,1,215000,1,1,1,0,1,0
860.0,6,6,4,2404000,0,0,1,1,0,1
92.0,2,2,1,363500,0,1,1,0,0,0
138.0,0,1,1,450000,0,1,1,0,3,2
330.0,5,6,4,885000,0,0,1,1,0,1
150.0,4,3,1,840000,0,1,1,1,0,0
640.0,9,7,4,2500000,0,0,1,1,0,1
140.0,3,2,1,625000,0,1,1,1,0,0
265.0,4,5,1,1700000,0,1,1,1,6,0
114.0,3,2,1,370000,0,0,1,0,0,0
90.0,3,1,1,365000,1,1,1,0,0,0
320.0,5,4,4,920000,0,0,1,1,0,1
280.0,5,3,1,1890000,1,1,1,1,0,0
800.0,6,7,4,2500000,0,0,1,1,0,1
85.0,3,1,1,250000,0,0,1,0,0,0
116.0,3,2,1,575000,1,1,1,0,0,0
317.0,5,5,1,1900000,0,1,1,0,5,0
70.0,3,1,1,248000,0,1,0,0,0,0
200.0,4,2,1,890000,1,1,1,1,0,0
70.0,3,1,1,248000,0,1,0,0,0,0
54.0,1,1,1,350000,0,1,1,1,0,0
350.0,7,5,4,1224000,0,0,1,1,0,1
300.0,4,4,3,1600000,0,0,1,1,7,1
210.0,4,3,1,990000,1,1,1,0,0,0
1128.9513296537882,8,8,2,4500000,0,0,1,1,3,1
80.0,1,1,1,365000,0,1,1,1,0,0
375.0,6,5,4,885000,0,0,1,1,0,1
300.0,5,5,4,850000,0,0,1,1,0,1
509.0,3,4,3,1650000,0,0,1,1,3,1
430.0,6,5,4,975000,0,0,1,1,0,1
1000.0,7,5,3,2250000,0,0,1,1,0,1
212.0,4,4,1,1100000,0,1,1,0,4,0
221.0,4,3,1,920000,0,1,1,0,3,4
116.0,3,2,1,575000,1,1,1,0,1,4
835.0,7,7,3,2490000,0,0,1,1,0,1
111.0,3,3,1,630000,0,1,1,0,0,0
255.0,3,4,1,1600000,0,1,1,1,6,0
1800.3790271636135,6,8,3,2850000,0,0,1,1,0,1
418.0,5,6,4,2100000,0,0,1,1,0,1
112.0,3,2,1,575000,1,1,1,0,0,4
73.0,2,1,1,275000,0,0,1,0,2,0
73.0,3,1,1,193000,0,0,1,0,0,0
353.0,5,5,4,929000,0,0,1,1,5,1
83.0,3,1,1,250000,1,1,1,0,0,0
136.0,5,3,1,778000,0,1,1,1,6,0
66.0,2,1,1,210000,0,0,1,0,4,0
81.0,2,1,1,248000,0,1,1,0,3,0
202.0,5,6,4,950000,0,0,1,1,4,1
63.0,2,1,1,150600,0,0,1,0,0,0
285.0,5,4,4,745000,0,0,1,1,3,1
551.0,8,5,1,2200000,0,1,1,0,0,0
83.0,2,3,1,210000,1,1,1,0,2,0
340.0,4,3,3,745000,0,0,1,1,0,1
132.0,3,2,1,550000,0,1,1,1,0,0
300.0,4,3,3,890000,0,0,1,1,0,1
92.0,2,3,2,395000,0,1,1,1,0,3
54.0,1,1,1,230000,0,1,1,0,0,0
84.0,2,2,1,375000,0,1,1,1,0,0
175.0,4,3,2,609700,0,1,1,1,0,3
2400.0,10,13,4,3000000,0,0,1,1,0,1
640.0,5,7,3,2400000,0,0,1,1,0,1
245.0,3,2,3,840000,0,0,1,1,0,1
302.0,4,4,4,775000,0,0,1,1,0,1
60.0,2,1,1,187900,0,1,1,0,0,0
410.0,5,5,4,1520000,0,0,1,1,0,1
150.0,5,2,1,494900,1,1,0,0,0,0
185.0,4,4,1,980000,0,1,1,1,0,0
105.0,3,2,1,540000,0,1,1,1,0,0
230.0,3,4,2,975000,0,1,1,1,0,3
420.0,3,3,1,1690000,0,1,1,1,6,4
80.0,3,1,1,250000,0,1,1,0,0,0
350.0,6,4,3,1060000,0,0,1,1,0,1
174.0,4,4,1,955000,0,1,1,1,4,0
550.0,5,6,4,1650000,0,0,1,0,7,1
1045.0880859958197,5,6,3,3500000,0,0,1,0,7,1
1481.1157738829918,7,7,3,6000000,0,0,1,1,7,1
60.0,1,1,1,315000,0,1,0,0,3,0
434.0,5,6,1,2950000,0,1,1,1,0,0
380.0,4,4,4,649000,0,0,1,1,0,1
300.0,4,4,3,875000,0,0,1,1,0,1
168.0,3,3,1,700000,0,1,1,1,0,0
210.0,4,4,1,1250000,0,1,1,0,0,4
196.0,3,2,1,525000,0,1,1,1,3,0
232.0,4,3,1,1470000,0,1,0,0,5,0
95.0,2,2,1,420000,0,1,1,1,5,0
143.0,3,3,1,790000,0,1,1,1,3,0
840.0,5,9,4,2500000,0,0,1,1,0,1
830.0,5,8,3,3850000,0,0,1,1,4,1
192.0,4,5,2,1200000,0,1,1,1,4,3
751.0,7,8,3,2800000,0,0,1,1,0,1
442.0,5,4,3,1520000,0,0,1,1,7,1
142.0,4,2,1,595000,1,0,1,1,0,0
511.0,5,5,3,1490000,0,0,1,1,0,1
480.0,6,4,3,2250000,0,0,1,1,2,1
278.0,5,4,1,990000,0,1,1,0,3,0
600.0,6,5,4,1600000,0,0,1,0,0,1
128.0,3,2,1,575000,0,1,1,0,3,0
85.0,2,2,1,449000,0,1,1,0,6,4
268.0,3,3,1,1120000,0,1,1,0,3,0
825.0,6,4,4,2200000,1,0,1,0,3,1
115.0,4,2,1,690000,0,1,1,0,0,0
400.0,6,5,2,1795000,0,0,1,0,5,1
830.0,5,5,3,3850000,0,0,1,1,0,1
380.0,4,3,4,880000,0,0,1,1,0,1
406.0,3,3,3,1400000,0,0,1,1,6,1
1000.0,7,6,3,1750000,0,0,1,1,4,1
297.0,5,3,1,1090000,0,1,1,0,3,0
92.0,2,2,1,410000,0,1,1,1,0,0
145.0,3,2,1,630000,0,1,1,0,0,0
321.0,5,6,2,1595000,0,1,1,1,7,3
142.0,3,2,1,665000,1,1,1,1,0,0
400.0,5,5,4,1800000,0,0,1,1,5,1
90.0,3,1,1,290000,1,1,0,0,3,0
172.0,2,2,1,1290000,0,1,1,0,0,0
370.0,4,4,4,1150000,0,0,1,1,0,1
304.0,5,4,1,1300000,0,1,1,1,0,0
780.0,6,3,4,1280000,1,0,1,0,0,1
1930.5019305019305,9,9,4,3000000,1,0,1,1,0,1
172.0,3,2,1,800000,0,1,1,0,0,0
116.0,3,2,1,795000,0,1,1,0,0,0
410.0,4,4,3,1680000,0,0,1,1,0,1
292.0,4,4,1,990000,0,1,1,1,0,4
115.0,4,1,1,620000,1,1,1,0,5,4
400.0,5,4,5,1450000,0,0,1,1,0,1
394.0,5,4,2,1300000,0,1,1,1,3,3
55.0,1,1,1,198000,0,1,0,0,5,0
998.0,8,7,4,1750000,1,0,1,0,5,1
233.0,7,3,2,720000,1,1,1,1,0,3
313.0,4,2,2,1500000,1,0,1,1,0,1
83.0,3,1,1,269000,0,1,1,0,0,0
360.0,6,5,4,690000,0,0,1,1,3,1
89.0,2,2,1,244000,0,1,1,0,0,0
256.0,5,5,1,1450000,0,1,1,0,0,0
920.0,7,8,3,1990000,1,0,1,1,0,1
463.0,4,6,3,1395000,0,0,1,1,3,1
1036.0706062931697,7,8,4,2700000,0,0,1,1,3,1
130.0,4,3,1,595000,1,1,1,0,2,0
887.0,6,6,4,2900000,0,0,1,1,3,1
500.0,5,6,4,1650000,0,0,1,1,6,1
360.0,6,6,4,1100000,0,0,1,1,5,1
347.0,5,5,4,1590000,0,0,1,1,3,1
1387.2135102533173,7,8,4,2300000,0,0,1,1,0,1
260.0,5,5,1,1700000,0,1,1,1,0,4
205.0,4,4,1,1470000,0,1,1,1,0,0
390.0,4,5,3,1090000,0,0,1,1,5,1
430.0,4,4,4,975000,0,0,1,1,2,1
700.0,5,6,4,4300000,0,0,1,1,0,1
2400.0,10,12,4,3000000,0,0,1,1,0,1
500.0,6,6,4,2750000,0,0,1,0,0,1
300.0,5,3,2,1780000,0,0,1,0,0,1
301.0,4,4,3,790000,0,0,1,1,3,1
430.0,6,5,4,965000,0,0,1,1,0,1
800.0,6,6,4,3199000,0,0,1,1,3,1
97.0,1,2,1,460000,0,1,1,0,3,0
313.0,6,3,4,1500000,0,0,1,0,3,1
235.0,4,3,1,950000,0,1,1,0,3,0
774.0,6,6,4,2500000,0,0,1,1,4,1
200.0,5,3,1,675000,1,1,1,1,3,0
350.0,4,4,3,850000,0,0,1,1,4,1
143.0,3,2,1,750000,0,1,1,1,3,4
146.0,3,2,1,530000,1,1,1,0,0,0
918.0,6,8,2,2000000,0,0,1,1,4,1
623.0,7,6,2,2150000,1,0,1,1,4,1
308.0,5,5,4,1800000,1,0,1,1,3,1
751.0,7,8,3,2800000,0,0,1,1,4,1
378.0,5,5,2,1250000,0,0,1,1,4,1
256.0,6,4,1,720000,0,0,1,1,4,1
280.0,7,3,4,960000,0,0,1,1,0,1
800.0,6,5,4,1680000,0,0,1,0,4,1
74.0,3,1,1,255000,0,1,1,0,0,0
247.0,3,3,3,1550000,1,0,1,0,4,1
330.0,4,5,4,1299000,0,0,1,0,7,1
424.0,5,4,2,1550000,0,1,1,1,0,3
1200.0,7,6,3,2850000,0,0,1,1,7,1
433.0,7,5,1,1290000,0,1,1,1,7,0
280.0,5,3,1,1590000,0,0,1,0,0,1
424.0,5,5,2,1550000,0,1,1,1,7,3
280.0,5,3,1,1590000,0,0,1,0,0,0
593.0,5,6,3,2200000,0,0,1,0,7,1
1224.8743718592964,10,8,3,3900000,0,0,1,1,7,1
565.0,7,7,4,1700000,0,0,1,1,7,1
847.0,5,5,3,1350000,0,0,1,1,7,1
698.0,4,7,3,4000000,0,0,1,1,7,1
544.0,5,8,3,2404000,0,0,1,1,0,1
79.0,2,2,1,375000,0,1,0,0,0,0
170.0,5,3,2,495000,0,1,1,1,0,3
351.0,4,4,3,1491182,0,0,1,0,0,1
900.0,7,8,3,4400000,0,0,1,1,0,1
171.0,4,3,1,520000,0,1,1,1,0,0
171.0,4,3,1,520000,0,1,1,0,0,0
514.0,6,4,1,970000,0,0,1,1,0,1
210.0,4,2,1,785000,0,1,1,0,0,0
500.0,12,4,1,1500000,1,1,1,1,0,4
433.0,5,5,1,1195000,0,1,1,1,0,4
410.0,5,5,4,2100000,0,0,1,1,0,1
157.0,3,3,1,1600000,0,1,1,0,4,4
234.0,5,3,4,800000,0,0,1,1,0,1
670.0,6,6,2,2200000,0,0,1,1,4,1
1200.0,7,8,3,2850000,0,0,1,1,0,1
100.0,3,2,1,430000,0,1,1,0,2,0
83.0,2,2,1,655000,0,1,1,1,0,0
1100.0,7,9,4,2970000,0,0,1,1,0,1
130.0,2,2,1,675000,0,1,1,1,0,4
77.0,3,1,1,260000,0,1,1,0,0,0
252.0,5,6,1,1310000,0,1,1,1,0,0
287.0,6,6,2,1400000,0,1,1,1,0,3
325.0,7,6,2,1520000,0,1,1,1,0,3
300.0,6,4,4,998000,0,0,1,1,0,1
840.0,6,8,1,3300000,0,0,1,1,0,1
1100.2207505518763,7,7,4,2492000,0,0,1,1,3,1
2400.0,10,15,4,3000000,0,0,1,1,3,1
203.0,5,2,1,690000,0,1,1,0,3,0
1245.0474898236093,7,8,3,2752800,1,0,1,1,1,1
370.0,3,6,3,1075000,0,0,1,1,0,1
87.0,2,2,1,375000,0,1,0,0,3,0
220.0,4,4,1,1500000,0,0,1,1,0,0
142.0,4,3,1,850000,0,1,1,0,0,0
73.0,3,1,1,249000,0,1,1,0,3,0
224.0,4,3,1,1450000,1,1,1,0,4,0
184.0,4,3,1,950000,0,1,1,1,0,4
225.0,4,4,1,1650000,0,0,1,1,0,0
198.0,4,2,1,865000,1,1,1,0,0,0
350.0,5,5,4,1590000,0,0,1,1,0,1
205.0,4,4,1,1470000,0,0,1,1,0,0
583.0,5,6,4,1650000,0,0,1,1,3,1
204.0,3,4,2,975000,0,1,1,1,3,3
2400.0,11,14,4,3000000,0,0,1,0,0,1
364.0,5,4,4,840000,0,0,1,1,0,1
187.0,5,4,1,1450000,0,1,1,1,0,4
219.0,5,4,4,950000,0,0,1,1,3,1
250.0,5,3,4,1500000,0,0,1,0,0,1
250.0,6,3,4,832000,0,0,1,1,0,1
480.0,8,4,2,1490000,0,0,1,0,0,1
1045.0880859958197,7,7,4,3500000,0,0,1,1,0,1
174.0,4,3,1,922000,0,1,1,1,0,0
1100.073583517292,12,8,3,2990000,0,0,1,1,7,1
800.0,5,8,4,2950000,0,0,1,1,3,1
600.0,6,7,4,2100000,0,0,1,1,0,1
1387.2135102533173,7,8,4,2300000,0,0,1,1,0,1
80.0,1,2,1,350000,0,1,1,1,0,4
619.0,6,6,3,2000000,0,0,1,1,4,1
120.0,4,2,1,560000,0,1,1,1,0,0
128.0,3,2,1,630000,1,1,0,0,3,0
77.0,3,1,1,175000,0,1,1,0,0,0
145.0,3,3,1,699000,0,1,1,1,0,0
107.0,3,1,1,260000,1,0,1,0,0,0
132.0,4,2,1,570000,0,1,1,1,0,0
81.0,3,1,1,220000,1,1,1,0,0,0
70.0,2,1,1,340000,0,1,1,1,0,0
120.0,4,2,1,350000,1,0,1,0,0,0
324.0,5,5,1,1150000,0,1,1,1,0,0
269.0,4,3,1,1095000,0,1,1,1,0,4
120.0,3,2,1,495000,1,1,1,0,0,0
210.0,2,2,1,795000,0,1,1,1,0,0
1494.4625407166125,7,6,3,2294000,0,0,1,0,1,1
270.0,6,5,4,588000,1,0,1,1,0,1
227.0,6,3,3,450000,0,0,1,1,0,1
96.0,2,2,1,359999,0,1,1,1,0,0
380.0,5,4,1,1750000,1,1,1,1,0,0
400.0,5,5,1,2800000,0,1,1,1,0,0
117.0,3,2,1,498000,0,1,1,1,0,0
138.0,3,2,1,633000,1,1,1,0,6,0
211.0,4,2,1,640000,1,1,1,1,0,0
138.0,3,2,1,633000,1,1,1,0,6,0
336.0,5,4,4,885000,0,0,1,1,0,1
83.0,2,1,1,306000,0,0,1,0,3,0
350.0,4,3,3,875000,0,0,1,1,0,1
110.0,2,3,2,440000,0,1,1,1,0,3
108.0,2,3,2,440000,0,1,1,1,0,3
52.0,1,1,1,245000,0,1,1,1,0,0
84.0,2,2,1,375000,0,1,1,1,0,0
262.0,8,3,1,700000,0,1,1,1,0,0
82.0,3,1,1,203000,0,1,1,0,0,0
240.0,4,4,2,1045000,0,1,1,1,4,3
185.0,4,3,1,970000,0,1,1,1,5,0
74.0,3,1,1,218000,0,1,1,0,0,0
390.0,7,3,3,700000,1,0,1,0,3,1
45.0,1,1,1,220000,0,1,0,0,7,0
395.0,5,4,1,1237000,0,1,1,1,6,0
246.0,5,4,4,899000,0,0,1,1,6,1
547.0,0,2,2,1700000,1,1,1,0,0,3
249.0,3,3,1,1550000,0,1,1,1,0,4
106.0,3,2,1,675000,0,1,1,0,0,0
410.0,4,3,4,1497800,0,0,1,0,0,1
387.0,3,2,3,1400000,0,0,1,0,5,1
39.0,1,1,1,720000,0,1,1,0,0,0
46.0,1,1,1,385000,0,1,1,0,0,0
83.0,2,2,1,1120000,0,1,1,0,0,0
53.0,1,1,1,495000,0,1,1,0,0,0
42.0,1,1,1,380000,0,1,1,0,0,0
44.0,1,1,1,440000,0,1,1,0,0,0
54.0,1,1,1,495000,0,1,1,0,0,0
50.0,1,1,1,375000,0,1,1,0,0,0
65.0,2,2,1,1150000,0,1,1,0,0,0
